"";"ID";"Description";"GeneRatio";"BgRatio";"RichFactor";"FoldEnrichment";"zScore";"pvalue";"p.adjust";"qvalue";"geneID";"Count"
"GO:0006767";"GO:0006767";"water-soluble vitamin metabolic process";"2/2";"62/18888";0,032258064516129;304,645161290323;24,6439136129531;1,06016282172354e-05;0,000498276526210062;NA;"MMACHC/MTRR";2
"GO:0006766";"GO:0006766";"vitamin metabolic process";"2/2";"113/18888";0,0176991150442478;167,150442477876;18,2296044950667;3,54770509564597e-05;0,000833710697476802;NA;"MMACHC/MTRR";2
"GO:0006575";"GO:0006575";"cellular modified amino acid metabolic process";"2/2";"191/18888";0,0104712041884817;98,8900523560209;13,9925148249543;0,000101727416182832;0,0015937295201977;NA;"MMACHC/MTRR";2
"GO:0006790";"GO:0006790";"sulfur compound metabolic process";"2/2";"326/18888";0,00613496932515337;57,9386503067485;10,6716132957467;0,000296996961823396;0,0034897143014249;NA;"MMACHC/MTRR";2
"GO:0000098";"GO:0000098";"sulfur amino acid catabolic process";"1/2";"11/18888";0,0909090909090909;858,545454545455;29,276118695207;0,00116445234477836;0,00727017943188695;NA;"MTRR";1
"GO:0009086";"GO:0009086";"methionine biosynthetic process";"1/2";"12/18888";0,0833333333333333;787;28,0275205741781;0,00127027801068447;0,00727017943188695;NA;"MTRR";1
"GO:0046500";"GO:0046500";"S-adenosylmethionine metabolic process";"1/2";"14/18888";0,0714285714285714;674,571428571429;25,9443141770126;0,00148191252341467;0,00727017943188695;NA;"MTRR";1
"GO:0046655";"GO:0046655";"folic acid metabolic process";"1/2";"14/18888";0,0714285714285714;674,571428571429;25,9443141770126;0,00148191252341467;0,00727017943188695;NA;"MTRR";1
"GO:0050667";"GO:0050667";"homocysteine metabolic process";"1/2";"14/18888";0,0714285714285714;674,571428571429;25,9443141770126;0,00148191252341467;0,00727017943188695;NA;"MTRR";1
"GO:0006555";"GO:0006555";"methionine metabolic process";"1/2";"16/18888";0,0625;590,25;24,2648222292334;0,00169352461070127;0,00727017943188695;NA;"MTRR";1
"GO:0000097";"GO:0000097";"sulfur amino acid biosynthetic process";"1/2";"17/18888";0,0588235294117647;555,529411764706;23,5384620922989;0,00179932224480384;0,00727017943188695;NA;"MTRR";1
"GO:0051350";"GO:0051350";"negative regulation of lyase activity";"1/2";"18/18888";0,0555555555555556;524,666666666667;22,8734528424317;0,00190511427254547;0,00727017943188695;NA;"MTRR";1
"GO:0170044";"GO:0170044";"non-proteinogenic amino acid catabolic process";"1/2";"19/18888";0,0526315789473684;497,052631578947;22,2616121210768;0,00201090069392618;0,00727017943188695;NA;"MTRR";1
"GO:0009067";"GO:0009067";"aspartate family amino acid biosynthetic process";"1/2";"21/18888";0,0476190476190476;449,714285714286;21,1716455404939;0,00222245671760557;0,0074611046948187;NA;"MTRR";1
"GO:0006760";"GO:0006760";"folic acid-containing compound metabolic process";"1/2";"28/18888";0,0357142857142857;337,285714285714;18,3249621076493;0,00296272620011817;0,00928320876037027;NA;"MTRR";1
"GO:0000096";"GO:0000096";"sulfur amino acid metabolic process";"1/2";"34/18888";0,0294117647058824;277,764705882353;16,6216796868216;0,00359702425134534;0,00994471410666064;NA;"MTRR";1
"GO:0042558";"GO:0042558";"pteridine-containing compound metabolic process";"1/2";"34/18888";0,0294117647058824;277,764705882353;16,6216796868216;0,00359702425134534;0,00994471410666064;NA;"MTRR";1
"GO:0009066";"GO:0009066";"aspartate family amino acid metabolic process";"1/2";"45/18888";0,0222222222222222;209,866666666667;14,4353348998601;0,00475937981719521;0,0110851274545998;NA;"MTRR";1
"GO:0006305";"GO:0006305";"DNA alkylation";"1/2";"48/18888";0,0208333333333333;196,75;13,9736041270199;0,0050762681470331;0,0110851274545998;NA;"MTRR";1
"GO:0006306";"GO:0006306";"DNA methylation";"1/2";"48/18888";0,0208333333333333;196,75;13,9736041270199;0,0050762681470331;0,0110851274545998;NA;"MTRR";1
"GO:0044273";"GO:0044273";"sulfur compound catabolic process";"1/2";"48/18888";0,0208333333333333;196,75;13,9736041270199;0,0050762681470331;0,0110851274545998;NA;"MTRR";1
"GO:0070988";"GO:0070988";"demethylation";"1/2";"52/18888";0,0192307692307692;181,615384615385;13,4211140373279;0,0054987074310987;0,0110851274545998;NA;"MMACHC";1
"GO:0170038";"GO:0170038";"proteinogenic amino acid biosynthetic process";"1/2";"56/18888";0,0178571428571429;168,642857142857;12,9287738840754;0,00592105701339241;0,0110851274545998;NA;"MTRR";1
"GO:0006749";"GO:0006749";"glutathione metabolic process";"1/2";"57/18888";0,0175438596491228;165,684210526316;12,8138369547589;0,00602663039306395;0,0110851274545998;NA;"MMACHC";1
"GO:0170034";"GO:0170034";"L-amino acid biosynthetic process";"1/2";"57/18888";0,0175438596491228;165,684210526316;12,8138369547589;0,00602663039306395;0,0110851274545998;NA;"MTRR";1
"GO:0051339";"GO:0051339";"regulation of lyase activity";"1/2";"58/18888";0,0172413793103448;162,827586206897;12,7018765764236;0,00613219816637434;0,0110851274545998;NA;"MTRR";1
"GO:0033013";"GO:0033013";"tetrapyrrole metabolic process";"1/2";"62/18888";0,0161290322580645;152,322580645161;12,2813766873858;0,00655441319600958;0,0114095340819426;NA;"MMACHC";1
"GO:0008652";"GO:0008652";"amino acid biosynthetic process";"1/2";"67/18888";0,0149253731343284;140,955223880597;11,8095041366885;0,00708205583993626;0,0118198090237976;NA;"MTRR";1
"GO:1901607";"GO:1901607";"alpha-amino acid biosynthetic process";"1/2";"69/18888";0,0144927536231884;136,869565217391;11,6352295331191;0,00729307365298149;0,0118198090237976;NA;"MTRR";1
"GO:0170041";"GO:0170041";"non-proteinogenic amino acid metabolic process";"1/2";"73/18888";0,0136986301369863;129,369863013699;11,3083408895577;0,00771504200274276;0,0120868991376303;NA;"MTRR";1
"GO:1901606";"GO:1901606";"alpha-amino acid catabolic process";"1/2";"90/18888";0,0111111111111111;104,933333333333;10,1706049009754;0,00950740675382999;0,0144144554009681;NA;"MTRR";1
"GO:0043648";"GO:0043648";"dicarboxylic acid metabolic process";"1/2";"94/18888";0,0106382978723404;100,468085106383;9,9486595240384;0,00992890416928682;0,01458307799864;NA;"MTRR";1
"GO:0006304";"GO:0006304";"DNA modification";"1/2";"100/18888";0,01;94,44;9,6409326581844;0,0105609821016486;0,0150413987508328;NA;"MTRR";1
"GO:0009063";"GO:0009063";"amino acid catabolic process";"1/2";"111/18888";0,00900900900900901;85,0810810810811;9,14267261466404;0,0117192674495794;0,0162001638273598;NA;"MTRR";1
"GO:0170039";"GO:0170039";"proteinogenic amino acid metabolic process";"1/2";"147/18888";0,00680272108843537;64,2448979591837;7,92162498141509;0,015505276516141;0,020821371321675;NA;"MTRR";1
"GO:0170033";"GO:0170033";"L-amino acid metabolic process";"1/2";"163/18888";0,00613496932515337;57,9386503067485;7,51305473111712;0,0171856149663101;0,0224367750949049;NA;"MTRR";1
"GO:0044272";"GO:0044272";"sulfur compound biosynthetic process";"1/2";"172/18888";0,00581395348837209;54,906976744186;7,30851557069534;0,0181301746289436;0,0230302218259554;NA;"MTRR";1
"GO:0043414";"GO:0043414";"macromolecule methylation";"1/2";"181/18888";0,00552486187845304;52,1767955801105;7,11929188171809;0,0190742801763545;0,0235918728497016;NA;"MTRR";1
"GO:1901605";"GO:1901605";"alpha-amino acid metabolic process";"1/2";"216/18888";0,00462962962962963;43,7222222222222;6,49847999352304;0,0227414848518263;0,0274064048214316;NA;"MTRR";1
"GO:0016054";"GO:0016054";"organic acid catabolic process";"1/2";"250/18888";0,004;37,776;6,02367229115191;0,026297335989672;0,0301457266223069;NA;"MTRR";1
"GO:0046395";"GO:0046395";"carboxylic acid catabolic process";"1/2";"250/18888";0,004;37,776;6,02367229115191;0,026297335989672;0,0301457266223069;NA;"MTRR";1
"GO:0032259";"GO:0032259";"methylation";"1/2";"262/18888";0,00381679389312977;36,0458015267176;5,87832155072152;0,0275507949180445;0,0308306514559069;NA;"MTRR";1
"GO:0006520";"GO:0006520";"amino acid metabolic process";"1/2";"295/18888";0,00338983050847458;32,0135593220339;5,52477225829413;0,0309936442481978;0,0338767739457046;NA;"MTRR";1
"GO:0046394";"GO:0046394";"carboxylic acid biosynthetic process";"1/2";"334/18888";0,0029940119760479;28,2754491017964;5,1755065523619;0,0350545948533114;0,0369384723558438;NA;"MTRR";1
"GO:0016053";"GO:0016053";"organic acid biosynthetic process";"1/2";"337/18888";0,0029673590504451;28,0237388724036;5,15113840178814;0,0353666224683611;0,0369384723558438;NA;"MTRR";1
"GO:0044282";"GO:0044282";"small molecule catabolic process";"1/2";"373/18888";0,00268096514745308;25,3190348525469;4,88163594508757;0,039107018183693;0,0399571707529037;NA;"MTRR";1
"GO:0043086";"GO:0043086";"negative regulation of catalytic activity";"1/2";"449/18888";0,0022271714922049;21,0334075723831;4,4211557060877;0,0469795484668428;0,0469795484668428;NA;"MTRR";1
