"";"ID";"Description";"GeneRatio";"BgRatio";"RichFactor";"FoldEnrichment";"zScore";"pvalue";"p.adjust";"qvalue";"geneID";"Count"
"GO:0007229";"GO:0007229";"integrin-mediated signaling pathway";"5/16";"111/18888";0,045045045045045;53,1756756756757;16,0527331266575;2,65547623852077e-08;1,68091645898365e-05;1,02026192322114e-05;"ITGB4/LAMA5/ITGA3/FN1/LAMB2";5
"GO:0032836";"GO:0032836";"glomerular basement membrane development";"3/16";"11/18888";0,272727272727273;321,954545454545;31,0031558090848;8,19483132672517e-08;2,59366411490852e-05;1,5742702285551e-05;"COL4A3/LAMB2/COL4A4";3
"GO:0072006";"GO:0072006";"nephron development";"5/16";"158/18888";0,0316455696202532;37,3575949367089;13,3624877216556;1,55874466037371e-07;3,28895123338854e-05;1,99628702118037e-05;"LAMA5/ITGA3/COL4A3/LAMB2/COL4A4";5
"GO:0001822";"GO:0001822";"kidney development";"5/16";"319/18888";0,0156739811912226;18,5031347962382;9,18014283259149;4,99247382262289e-06;0,000612184207561212;0,000371576013569207;"LAMA5/ITGA3/COL4A3/LAMB2/COL4A4";5
"GO:0014044";"GO:0014044";"Schwann cell development";"3/16";"42/18888";0,0714285714285714;84,3214285714286;15,739983646768;5,61104995244512e-06;0,000612184207561212;0,000371576013569207;"ITGB4/PLEC/LAMB2";3
"GO:0072001";"GO:0072001";"renal system development";"5/16";"329/18888";0,0151975683890578;17,9407294832827;9,0257913183778;5,80269391053282e-06;0,000612184207561212;0,000371576013569207;"LAMA5/ITGA3/COL4A3/LAMB2/COL4A4";5
"GO:0014037";"GO:0014037";"Schwann cell differentiation";"3/16";"49/18888";0,0612244897959184;72,2755102040816;14,5459459425799;8,97254661306033e-06;0,000811374572295312;0,00049247812237098;"ITGB4/PLEC/LAMB2";3
"GO:0007565";"GO:0007565";"female pregnancy";"4/16";"183/18888";0,0218579234972678;25,8032786885246;9,81721492945124;1,41686718210316e-05;0,00112109615783913;0,000680469107194282;"ITGB4/ITGA3/ACSL4/SPP1";4
"GO:0044703";"GO:0044703";"multi-organism reproductive process";"4/16";"204/18888";0,0196078431372549;23,1470588235294;9,26037835337245;2,17205989428417e-05;0,00152768212564653;0,000927253639080376;"ITGB4/ITGA3/ACSL4/SPP1";4
"GO:0044706";"GO:0044706";"multi-multicellular organism process";"4/16";"212/18888";0,0188679245283019;22,2735849056604;9,06983103121363;2,52584813553272e-05;0,00158365587599613;0,000961227895133597;"ITGB4/ITGA3/ACSL4/SPP1";4
